"trt.b.y","distdt","distir","distfd","distr","targetdist"
"ir.18.2022",0.501916365028108,1.24023892650056,0.3771754215607,1.70403457566067,1.24023892650056
"ir.18.2023",1.32476565255978,1.8461884270976,0.50730733174812,0.977058212683685,1.8461884270976
"ir.19.2021",0.965054824136321,1.16034984392555,0.6451243145015,1.5684594275012,1.16034984392555
"ir.19.2022",0.945500651093953,1.54531477436098,0.452674618874189,1.19110237460082,1.54531477436098
"ir.19.2023",1.47012526421875,1.84141433488896,0.55900589907806,1.425962302357,1.84141433488896
"ir.20.2021",1.12839696358044,1.00344737794762,0.543642726595858,1.5124540586111,1.00344737794762
"ir.20.2022",1.30219430081968,1.78552473317917,0.36460373745157,1.1504040707722,1.78552473317917
"ir.20.2023",1.8820251421839,2.50141372335251,0.428719709066557,1.47794976097962,2.50141372335251
"ir.21.2021",1.14672076669759,1.1257711350561,0.647621999095455,1.32359186074898,1.1257711350561
"ir.21.2022",0.995607540539367,1.35650959831671,0.47819265752424,1.47584270797503,1.35650959831671
"ir.21.2023",1.38131841349779,1.67290901676948,0.486260300111108,1.34849684394211,1.67290901676948
"ir.22.2021",1.15088611859369,1.52290903530284,0.822397151898353,1.0855992411929,1.52290903530284
"ir.22.2022",0.454016400541922,1.37199386057605,0.263580878141182,1.10984919826793,1.37199386057605
"ir.22.2023",0.596983633492449,1.35974973017645,0.107344601091644,2.01427030492016,1.35974973017645
"ir.23.2021",0.667975711518609,1.71277404308468,0.403508173602503,0.764051231676072,1.71277404308468
"ir.23.2022",0.309135515090041,1.72124669337415,0.219417623733769,0.521684850601457,1.72124669337415
"ir.23.2023",1.51148438640669,2.15814572090195,0.465768039502964,1.65335204799939,2.15814572090195
"ir.24.2021",0.276952801541906,1.3314152151582,0.404005829746496,1.32318766481356,1.3314152151582
"ir.24.2022",0.620770400402178,1.40230553950402,0.0229263243511956,1.25079013172693,1.40230553950402
"ir.24.2023",0.506634837011645,1.16019038261119,0.185917215954411,1.94041496383618,1.16019038261119
"ir.25.2021",1.27516409382407,1.50292706862971,0.64920333040349,1.20054028091477,1.50292706862971
"ir.25.2022",1.16367587701321,1.08715794692344,0.491541375377925,1.6997553773099,1.08715794692344
"ir.25.2023",0.64125878493005,1.79870199432983,0.106576625565208,1.84054473858158,1.79870199432983
"ir.26.2021",0.95148304568488,1.66298018287532,0.12773639753527,0.539929801611115,1.66298018287532
"ir.26.2022",0.999889839195681,2.26528697952224,0.616194184529758,1.60443426813748,2.26528697952224
"ir.26.2023",1.23645220304193,1.17408694425595,0.528681697662544,1.63770862767255,1.17408694425595
"ir.27.2021",0.898051847648735,0.79440484724714,0.482281286735611,1.6411409194387,0.79440484724714
"ir.27.2022",0.943795796367963,0.853215196579803,0.552622041187394,2.30250411619878,0.853215196579803
"ir.27.2023",1.49384082497955,0.59121105992831,0.705057263253866,2.3182956781776,0.59121105992831
"ir.28.2021",1.22492683633145,0.734060362316595,0.463661013112107,1.95122805262562,0.734060362316595
"ir.28.2022",1.10857751978778,0.925712423645732,0.302018921148763,1.73829134579351,0.925712423645732
"ir.28.2023",1.51363505058746,0.702642150989461,0.51888565360108,2.105205328988,0.702642150989461
"ir.29.2021",0.525692471266515,1.2299040244345,0.320015496093692,2.47143522409842,1.2299040244345
"ir.29.2022",0.655524693490309,0.87942582498692,0.420297070665568,2.78290398441192,0.87942582498692
"ir.29.2023",0.744801743330416,1.03090977489693,7.74097486549996e-05,2.34974960890894,1.03090977489693
"ir.3.2021",1.19998200095468,1.52323039401836,0.480634938649709,0.831010276911607,1.52323039401836
