"dist.wy","id"
0.585744262899594,"fd.30.2021"
0.595876724689165,"fd.31.2021"
0.650949382245643,"fd.32.2021"
0.459667605633803,"fd.33.2021"
0.512335641791045,"fd.34.2021"
0.475532632893039,"fd.35.2021"
0.533766935316194,"fd.36.2021"
0.519922574402467,"fd.37.2021"
0.685140155440298,"fd.38.2021"
0.477916470436219,"fd.39.2021"
0.581424974130581,"fd.4.2021"
0.543566819765886,"fd.40.2021"
0.497146008524787,"fd.41.2021"
0.469194666666667,"fd.42.2021"
0.34780740359351,"fd.43.2021"
0.567525591237204,"fd.44.2021"
0.476624156424764,"fd.45.2021"
0.567049571428572,"fd.46.2021"
0.610608650793651,"fd.47.2021"
0.545961818020154,"fd.48.2021"
0.441981515916575,"fd.49.2021"
0.809037115040043,"fd.5.2021"
0.404575474212404,"fd.50.2021"
0.56653204600227,"fd.51.2021"
0.612454990985001,"fd.52.2021"
0.635189732313575,"fd.53.2021"
0.585495685049671,"fd.54.2021"
0.55355229925187,"fd.55.2021"
0.573875330593079,"fd.56.2021"
0.647354036947161,"fd.57.2021"
0.581702934065934,"fd.58.2021"
0.51645862585034,"fd.59.2021"
0.677600084690554,"fd.6.2021"
0.587364053344623,"fd.60.2021"
0.660328453799249,"fd.61.2021"
0.578030210984894,"fd.62.2021"
0.614354571745139,"fd.63.2021"
0.623397658889406,"fd.64.2021"
0.561199531400966,"fd.7.2021"
0.641429981128327,"fd.8.2021"
0.579052828359765,"fd.9.2021"
0.586310420606191,"ir.1.2021"
0.552428766643308,"ir.10.2021"
0.612840059844668,"ir.11.2021"
0.785104333333333,"ir.12.2021"
0.609200509518288,"ir.13.2021"
0.563535254038179,"ir.14.2021"
0.676254801444118,"ir.15.2021"
0.626155021176633,"ir.16.2021"
0.507865050744229,"ir.17.2021"
0.361513416953027,"ir.18.2021"
0.675334701009385,"ir.19.2021"
0.425994388362652,"ir.2.2021"
0.370071632424502,"ir.20.2021"
0.520265417234583,"ir.21.2021"
0.6352756234101,"ir.22.2021"
0.584077554925376,"ir.23.2021"
0.421848001897533,"ir.24.2021"
0.541216047792315,"ir.25.2021"
0.366050481660053,"ir.26.2021"
0.582082062885692,"ir.27.2021"
0.5625910368863,"ir.28.2021"
0.5798743049487,"ir.29.2021"
0.513849056217156,"ir.3.2021"
0.380880766041757,"ir.30.2021"
0.650245390134515,"ir.31.2021"
0.769091923580441,"ir.32.2021"
0.551674156726768,"ir.33.2021"
0.504493369887374,"ir.34.2021"
0.474786210218605,"ir.35.2021"
0.656088009174312,"ir.36.2021"
0.400583295774648,"ir.37.2021"
0.669745231698013,"ir.38.2021"
0.454507503515479,"ir.39.2021"
0.647987285532104,"ir.4.2021"
0.516194493050499,"ir.40.2021"
0.540175289017341,"ir.41.2021"
0.406672788082157,"ir.42.2021"
0.534845655172414,"ir.43.2021"
0.51467750755287,"ir.44.2021"
0.360862965612104,"ir.45.2021"
0.527773716493493,"ir.46.2021"
0.504020573326901,"ir.47.2021"
0.665492927984559,"ir.48.2021"
0.522688867869049,"ir.49.2021"
0.442104872413988,"ir.5.2021"
0.520537818181818,"ir.50.2021"
0.485686342205323,"ir.51.2021"
0.335279998218511,"ir.52.2021"
0.498072801290256,"ir.53.2021"
0.556019485683311,"ir.54.2021"
0.463511747117366,"ir.55.2021"
0.441514522788204,"ir.56.2021"
0.573905271575778,"ir.57.2021"
0.495735138103161,"ir.58.2021"
0.593520435374149,"ir.59.2021"
0.823057962684855,"ir.6.2021"
0.579688708946773,"ir.60.2021"
0.433719635071513,"ir.61.2021"
0.530157286817774,"ir.62.2021"
0.534980767490384,"ir.63.2021"
0.615552423256861,"ir.64.2021"
0.594691690095847,"ir.7.2021"
0.731112351430447,"ir.8.2021"
0.587019102594345,"ir.9.2021"
0.100639883804333,"r.1.2021"
0.484449640782946,"r.10.2021"
0.29729893764751,"r.11.2021"
0.426093442444257,"r.12.2021"
0.626139072882633,"r.13.2021"
0.675723154555182,"r.14.2021"
0.250738183308534,"r.15.2021"
0.889658356405517,"r.16.2021"
0.590431922513944,"r.17.2021"
0.393320049384458,"r.18.2021"
0.57052844139463,"r.19.2021"
0.798409016021644,"r.2.2021"
0.295231417482819,"r.20.2021"
0.658690869864686,"r.21.2021"
0.460246905860558,"r.22.2021"
0.310719131038961,"r.23.2021"
0.621917794635229,"r.24.2021"
0.494130990307799,"r.25.2021"
0.332161845124088,"r.26.2021"
0.458221023642857,"r.27.2021"
0.555976806473684,"r.28.2021"
0.488537622495591,"r.29.2021"
0.542815600527124,"r.3.2021"
0.344350879339221,"r.30.2021"
0.618957326987893,"r.31.2021"
0.476914545114841,"r.32.2021"
0.333205051710947,"r.33.2021"
0.566336934720653,"r.34.2021"
0.636014199329867,"r.35.2021"
0.481286155451165,"r.36.2021"
0.582882883283333,"r.37.2021"
0.401113757918206,"r.38.2021"
0.34818289,"r.39.2021"
0.779111643996398,"r.4.2021"
0.388153915052866,"r.40.2021"
0.539370381773399,"r.41.2021"
0.46146723162311,"r.42.2021"
0.690562248691767,"r.43.2021"
0.833096365882424,"r.44.2021"
0.222060727130018,"r.45.2021"
0.623376627207792,"r.46.2021"
0.344010199988467,"r.47.2021"
0.467064812113046,"r.48.2021"
0.509464017571823,"r.49.2021"
0.692944222538206,"r.5.2021"
0.669808371475269,"r.50.2021"
0.455648665858442,"r.51.2021"
0.712837531994162,"r.52.2021"
0.872087799928363,"r.53.2021"
0.751061745080339,"r.54.2021"
0.444864243417103,"r.55.2021"
0.421959869253851,"r.56.2021"
0.669839302212473,"r.57.2021"
0.460412268488224,"r.58.2021"
0.566,"r.59.2021"
0.729958799293702,"r.6.2021"
0.689880087209302,"r.60.2021"
0.474470161651802,"r.61.2021"
0.431608650160835,"r.62.2021"
0.335429849775191,"r.63.2021"
0.582759627234623,"r.64.2021"
0.489196523979416,"r.7.2021"
0.37837332631291,"r.8.2021"
0.220057972594807,"r.9.2021"
0.606848209876543,"dt.1.2022"
0.477615254199366,"dt.10.2022"
0.643240821620411,"dt.11.2022"
0.420476710238355,"dt.12.2022"
0.736854316476346,"dt.13.2022"
0.490823484542177,"dt.14.2022"
0.477597741496599,"dt.15.2022"
0.606060484210526,"dt.16.2022"
0.80985120004979,"dt.17.2022"
0.516875092626283,"dt.18.2022"
0.489842545401308,"dt.19.2022"
0.493750229007634,"dt.2.2022"
0.579964,"dt.20.2022"
0.792645778518732,"dt.21.2022"
0.605852548387097,"dt.22.2022"
0.743131530923861,"dt.23.2022"
0.702592294416244,"dt.24.2022"
0.74204597193103,"dt.25.2022"
0.781294909090909,"dt.26.2022"
0.567704613997155,"dt.27.2022"
0.58399326618705,"dt.28.2022"
0.432613382973358,"dt.29.2022"
0.633502307938333,"dt.3.2022"
0.76017223982776,"dt.30.2022"
0.724295157955865,"dt.31.2022"
0.530087968022874,"dt.32.2022"
0.679502199445983,"dt.33.2022"
0.837567162432838,"dt.34.2022"
0.505661948403629,"dt.35.2022"
0.729512135243932,"dt.36.2022"
0.452671440621435,"dt.37.2022"
0.527733013236784,"dt.38.2022"
0.604308810785529,"dt.39.2022"
0.650162825081413,"dt.4.2022"
0.624925706323941,"dt.40.2022"
0.570069437208632,"dt.41.2022"
0.496573742557321,"dt.42.2022"
0.475515,"dt.43.2022"
0.63301881559143,"dt.44.2022"
0.603923323259287,"dt.45.2022"
0.611178194410903,"dt.46.2022"
0.305711397835545,"dt.47.2022"
0.537319337722965,"dt.48.2022"
0.597890949913266,"dt.49.2022"
0.675510815047022,"dt.5.2022"
0.462563524590164,"dt.50.2022"
0.623892407754079,"dt.51.2022"
0.439850473192771,"dt.52.2022"
0.586177560882538,"dt.53.2022"
0.541519627902671,"dt.54.2022"
0.429818346232179,"dt.55.2022"
0.610271471802403,"dt.56.2022"
0.800844509805246,"dt.57.2022"
0.825297849315069,"dt.58.2022"
0.678092888888889,"dt.59.2022"
0.70835547826087,"dt.6.2022"
0.649733013378601,"dt.60.2022"
0.533427333333333,"dt.61.2022"
0.478701830260006,"dt.62.2022"
0.711205338965591,"dt.63.2022"
0.690691154654423,"dt.64.2022"
0.614569461538462,"dt.7.2022"
0.741433113413281,"dt.8.2022"
0.548372225813888,"dt.9.2022"
0.689173586522277,"fd.1.2022"
0.739375739375739,"fd.10.2022"
0.787459,"fd.11.2022"
0.682610841305421,"fd.12.2022"
0.53559576793249,"fd.13.2022"
0.727456701566189,"fd.14.2022"
0.750926970247372,"fd.15.2022"
0.550529680026745,"fd.16.2022"
0.752390769243513,"fd.17.2022"
0.68049631950368,"fd.18.2022"
0.705479301731894,"fd.19.2022"
0.732490102461354,"fd.2.2022"
0.947086973543487,"fd.20.2022"
0.805156297976028,"fd.21.2022"
0.73927136,"fd.22.2022"
0.674422166287016,"fd.23.2022"
0.60534502036584,"fd.24.2022"
0.708097732673267,"fd.25.2022"
0.945731027134486,"fd.26.2022"
0.936037504997899,"fd.27.2022"
0.783872358381503,"fd.28.2022"
0.942572028713986,"fd.29.2022"
0.821885634686794,"fd.3.2022"
0.722380215926499,"fd.30.2022"
0.786631,"fd.31.2022"
0.560861142857143,"fd.32.2022"
0.713925354581673,"fd.33.2022"
0.874602,"fd.34.2022"
0.875700875700876,"fd.35.2022"
0.947856026071987,"fd.36.2022"
0.720917558139535,"fd.37.2022"
0.77318365697103,"fd.38.2022"
0.758209626026552,"fd.39.2022"
0.822809177190823,"fd.4.2022"
0.68972447709614,"fd.40.2022"
0.751673357696255,"fd.41.2022"
0.815557666666667,"fd.42.2022"
0.84734063250391,"fd.43.2022"
0.681922166432651,"fd.44.2022"
0.648352637362143,"fd.45.2022"
0.832820171577123,"fd.46.2022"
0.714737,"fd.47.2022"
0.759745195652174,"fd.48.2022"
0.727061949238579,"fd.49.2022"
0.68486158229748,"fd.5.2022"
0.781981804629026,"fd.50.2022"
0.776683797608514,"fd.51.2022"
0.776624611293983,"fd.52.2022"
0.826116972972973,"fd.53.2022"
0.720538473064097,"fd.54.2022"
0.832096990990991,"fd.55.2022"
0.780008363058074,"fd.56.2022"
0.722697015194661,"fd.57.2022"
0.840982,"fd.58.2022"
0.89322,"fd.59.2022"
0.673453436426117,"fd.6.2022"
0.560358,"fd.60.2022"
0.763726458002286,"fd.61.2022"
0.818553050935676,"fd.62.2022"
0.868467803799119,"fd.63.2022"
0.617071166377561,"fd.64.2022"
0.747671,"fd.7.2022"
0.804309528575755,"fd.8.2022"
0.694965738757346,"fd.9.2022"
0.774040601548921,"ir.1.2022"
0.811339676767677,"ir.10.2022"
0.835584835584836,"ir.11.2022"
1,"ir.12.2022"
0.725336621792399,"ir.13.2022"
0.650882470588235,"ir.14.2022"
0.419880290059855,"ir.15.2022"
0.701225721541266,"ir.16.2022"
0.806830224790016,"ir.17.2022"
1,"ir.18.2022"
0.607498507255591,"ir.19.2022"
0.578993631840796,"ir.2.2022"
0.858735070632465,"ir.20.2022"
0.740748182328741,"ir.21.2022"
0.78397671946059,"ir.22.2022"
0.578034656331244,"ir.23.2022"
0.705886,"ir.24.2022"
0.556746038680294,"ir.25.2022"
0.686822843411421,"ir.26.2022"
0.716777098653952,"ir.27.2022"
0.651042871546968,"ir.28.2022"
0.628046578068232,"ir.29.2022"
0.664581527905087,"ir.3.2022"
0.500439750219875,"ir.30.2022"
0.631462950562936,"ir.31.2022"
0.586546586546587,"ir.32.2022"
0.638506989200864,"ir.33.2022"
0.724234,"ir.34.2022"
0.635501108175372,"ir.35.2022"
0.917182,"ir.36.2022"
0.369565,"ir.37.2022"
0.429063000245785,"ir.38.2022"
0.601595234704763,"ir.39.2022"
0.856136512072271,"ir.4.2022"
0.564213824887178,"ir.40.2022"
0.700057758241758,"ir.41.2022"
0.700674750999627,"ir.42.2022"
0.741518,"ir.43.2022"
0.653669945172825,"ir.44.2022"
0.765510470588235,"ir.45.2022"
0.881553353861672,"ir.46.2022"
0.767282550307942,"ir.47.2022"
0.784270357422003,"ir.48.2022"
0.835886726376935,"ir.49.2022"
0.518805341563932,"ir.5.2022"
0.581897439252336,"ir.50.2022"
0.724432958421424,"ir.51.2022"
0.434007045087512,"ir.52.2022"
0.638316816228638,"ir.53.2022"
0.611173957810458,"ir.54.2022"
0.567227216386392,"ir.55.2022"
0.627376,"ir.56.2022"
0.712765422804695,"ir.57.2022"
0.577654735955056,"ir.58.2022"
0.636281183431953,"ir.59.2022"
0.750607503074627,"ir.6.2022"
0.944074491803279,"ir.60.2022"
0.776011053170944,"ir.61.2022"
0.732417996993707,"ir.62.2022"
0.83979391989696,"ir.63.2022"
0.759723777297786,"ir.64.2022"
0.65665073015873,"ir.7.2022"
0.714827976895741,"ir.8.2022"
0.837488033636936,"ir.9.2022"
0.893984579197054,"r.1.2022"
0.600087429763067,"r.10.2022"
0.515837104,"r.11.2022"
0.833717781221696,"r.12.2022"
0.764120411883678,"r.13.2022"
0.8203348476528,"r.14.2022"
0.901476875483871,"r.15.2022"
0.928439519903578,"r.16.2022"
0.811564625897959,"r.17.2022"
0.852263023147737,"r.18.2022"
0.837285121652786,"r.19.2022"
0.768962826299274,"r.2.2022"
1,"r.20.2022"
0.741698595517241,"r.21.2022"
0.648454746490894,"r.22.2022"
0.873045487333333,"r.23.2022"
0.816326530816327,"r.24.2022"
0.721787126236667,"r.25.2022"
0.934156379,"r.26.2022"
0.790967274701524,"r.27.2022"
0.413596167695652,"r.28.2022"
0.62229617303777,"r.29.2022"
0.923111040915254,"r.3.2022"
0.461538461828402,"r.30.2022"
0.705232393272013,"r.31.2022"
0.692873563897134,"r.32.2022"
0.905764331627246,"r.33.2022"
0.698274971604762,"r.34.2022"
0.974895398012552,"r.35.2022"
0.527972027291958,"r.36.2022"
0.657657658018018,"r.37.2022"
0.979800936776229,"r.38.2022"
0.614160473222222,"r.39.2022"
0.812305611440568,"r.4.2022"
0.867369789785233,"r.40.2022"
0.646961805555556,"r.41.2022"
0.737247903343526,"r.42.2022"
0.923365596227533,"r.43.2022"
0.501768346310123,"r.44.2022"
0.958246346979123,"r.45.2022"
0.916517865806501,"r.46.2022"
0.762837837488271,"r.47.2022"
0.44492172440521,"r.48.2022"
0.820652174910326,"r.49.2022"
0.813555952837209,"r.5.2022"
0.727347883712992,"r.50.2022"
0.657723577244716,"r.51.2022"
0.678371001822377,"r.52.2022"
0.911471479187121,"r.53.2022"
0.752249557522496,"r.54.2022"
0.655013819071603,"r.55.2022"
0.804658384571428,"r.56.2022"
0.752215995460311,"r.57.2022"
0.867289082749611,"r.58.2022"
0.57764824120603,"r.59.2022"
0.635,"r.6.2022"
0.591583508403362,"r.60.2022"
0.821472237309578,"r.61.2022"
0.388228074002763,"r.62.2022"
0.502762430248619,"r.63.2022"
0.781770557207547,"r.64.2022"
0.753438360038077,"r.7.2022"
0.225659690786559,"r.8.2022"
0.646875000286524,"r.9.2022"
0.557334383708467,"dt.1.2023"
0.413459250995477,"dt.10.2023"
0.955841699506078,"dt.11.2023"
0.339766106027903,"dt.12.2023"
0.753187596463387,"dt.13.2023"
0.689777437294246,"dt.14.2023"
0.520437348484849,"dt.15.2023"
0.648679254774482,"dt.16.2023"
0.770437250134069,"dt.17.2023"
0.770463408707463,"dt.18.2023"
0.465941085748886,"dt.19.2023"
0.485638317977139,"dt.2.2023"
0.547675436518619,"dt.20.2023"
0.777943878379948,"dt.21.2023"
0.772545006092254,"dt.22.2023"
0.718465738494564,"dt.23.2023"
0.687773789423535,"dt.24.2023"
0.622442701343927,"dt.25.2023"
0.734213343396227,"dt.26.2023"
0.57908847283103,"dt.27.2023"
0.516894205625606,"dt.28.2023"
0.772299036453297,"dt.29.2023"
0.80444208600921,"dt.3.2023"
0.75377154303132,"dt.30.2023"
0.673523655913978,"dt.31.2023"
0.611839959849022,"dt.32.2023"
0.60981055551287,"dt.33.2023"
0.778943752554612,"dt.34.2023"
0.668650063259528,"dt.35.2023"
0.631335457310315,"dt.36.2023"
0.476354603761915,"dt.37.2023"
0.558146828090743,"dt.38.2023"
0.65797907004533,"dt.39.2023"
0.77743531947629,"dt.4.2023"
0.640479056829469,"dt.40.2023"
0.822389084379626,"dt.41.2023"
0.498145337898263,"dt.42.2023"
0.52064187748732,"dt.43.2023"
0.509450738399169,"dt.44.2023"
0.73023136468793,"dt.45.2023"
0.676787825225032,"dt.46.2023"
0.637377118928557,"dt.47.2023"
0.540489696077167,"dt.48.2023"
0.580794220155926,"dt.49.2023"
0.583201385113269,"dt.5.2023"
0.782437445350734,"dt.50.2023"
0.556753106330146,"dt.51.2023"
0.540238692116388,"dt.52.2023"
0.64607099863221,"dt.53.2023"
0.525230707888961,"dt.54.2023"
0.48628126585695,"dt.55.2023"
0.712323150816258,"dt.56.2023"
0.799902564893085,"dt.57.2023"
0.749645606994938,"dt.58.2023"
0.706772443005181,"dt.59.2023"
0.539155526132405,"dt.6.2023"
0.548718854248114,"dt.60.2023"
0.517541894799054,"dt.61.2023"
0.526706445113838,"dt.62.2023"
0.762837975238995,"dt.63.2023"
0.690030401739439,"dt.64.2023"
0.696934016763378,"dt.7.2023"
0.721917521277209,"dt.8.2023"
0.754827733573015,"dt.9.2023"
0.634186494823099,"fd.1.2023"
0.655933255526872,"fd.10.2023"
0.892102403574088,"fd.11.2023"
0.61900549358486,"fd.12.2023"
0.615175632047478,"fd.13.2023"
0.828746027588269,"fd.14.2023"
0.539472496815296,"fd.15.2023"
0.463960728425461,"fd.16.2023"
0.714121126420324,"fd.17.2023"
0.686429999930145,"fd.18.2023"
0.700665876563753,"fd.19.2023"
0.710906851598564,"fd.2.2023"
0.652427038349423,"fd.20.2023"
0.717458321256118,"fd.21.2023"
0.519175238779175,"fd.22.2023"
0.601754315484805,"fd.23.2023"
0.519418146333651,"fd.24.2023"
0.422490974729242,"fd.25.2023"
0.675297288192379,"fd.26.2023"
0.715089808959448,"fd.27.2023"
0.794930966480447,"fd.28.2023"
0.532059149005213,"fd.29.2023"
0.712149167901527,"fd.3.2023"
0.580367376604299,"fd.30.2023"
0.693761543916196,"fd.31.2023"
0.525790030395137,"fd.32.2023"
0.608716969218627,"fd.33.2023"
0.719972365781711,"fd.34.2023"
0.673814255323718,"fd.35.2023"
0.625809620207039,"fd.36.2023"
0.669747493513233,"fd.37.2023"
0.740307050004336,"fd.38.2023"
0.454802557104195,"fd.39.2023"
0.611500520438689,"fd.4.2023"
0.66104560881732,"fd.40.2023"
0.648496790626824,"fd.41.2023"
0.693209720316623,"fd.42.2023"
0.835158267835405,"fd.43.2023"
0.487469020605699,"fd.44.2023"
0.523669423799212,"fd.45.2023"
0.762155365570599,"fd.46.2023"
0.599312027472527,"fd.47.2023"
0.561503465696466,"fd.48.2023"
0.661463571428572,"fd.49.2023"
0.656108665220675,"fd.5.2023"
0.598270285147872,"fd.50.2023"
0.714995422023999,"fd.51.2023"
0.687698285621568,"fd.52.2023"
0.560607461139896,"fd.53.2023"
0.491979083783326,"fd.54.2023"
0.782099582704187,"fd.55.2023"
0.658831233960011,"fd.56.2023"
0.514068431228395,"fd.57.2023"
0.626466668587897,"fd.58.2023"
0.742460165341812,"fd.59.2023"
0.627700784172662,"fd.6.2023"
0.591168303398058,"fd.60.2023"
0.521471949225959,"fd.61.2023"
0.595699692954087,"fd.62.2023"
0.635205290087325,"fd.63.2023"
0.654993640655599,"fd.64.2023"
0.592000358441559,"fd.7.2023"
0.576562559171302,"fd.8.2023"
0.73736956852622,"fd.9.2023"
0.625529577379314,"ir.1.2023"
0.715819961783439,"ir.10.2023"
0.743159953960486,"ir.11.2023"
0.894854126165661,"ir.12.2023"
0.728844751421769,"ir.13.2023"
0.765345822102426,"ir.14.2023"
0.643773533063523,"ir.15.2023"
0.602233929228495,"ir.16.2023"
0.794845119784444,"ir.17.2023"
0.807259411468636,"ir.18.2023"
0.591538669793004,"ir.19.2023"
0.561318777163904,"ir.2.2023"
0.858763426828498,"ir.20.2023"
0.679417710175352,"ir.21.2023"
0.597346592524816,"ir.22.2023"
0.490169929311914,"ir.23.2023"
0.643363686635945,"ir.24.2023"
0.596619654114869,"ir.25.2023"
0.691487361531071,"ir.26.2023"
0.741013117269223,"ir.27.2023"
0.528622207288166,"ir.28.2023"
0.546655943378181,"ir.29.2023"
0.644099955748805,"ir.3.2023"
0.916387230277623,"ir.30.2023"
0.59189987293651,"ir.31.2023"
0.661017226690903,"ir.32.2023"
0.662392994052044,"ir.33.2023"
0.718945488958991,"ir.34.2023"
0.68435868098157,"ir.35.2023"
0.770848664938432,"ir.36.2023"
0.510661152603232,"ir.37.2023"
0.522799386119477,"ir.38.2023"
0.542384285824505,"ir.39.2023"
0.824077339781944,"ir.4.2023"
0.718828725761966,"ir.40.2023"
0.63215156223176,"ir.41.2023"
0.685084330863575,"ir.42.2023"
0.722668499314129,"ir.43.2023"
0.546016339176518,"ir.44.2023"
0.623418127333652,"ir.45.2023"
0.863979757636002,"ir.46.2023"
0.438381092351389,"ir.47.2023"
0.685487531733109,"ir.48.2023"
0.812801804268179,"ir.49.2023"
0.66110990685464,"ir.5.2023"
0.5837586875,"ir.50.2023"
0.597906593854376,"ir.51.2023"
0.409574298533612,"ir.52.2023"
0.664949087979823,"ir.53.2023"
0.557410758474462,"ir.54.2023"
0.565645392472282,"ir.55.2023"
0.564836224340176,"ir.56.2023"
0.582295541571859,"ir.57.2023"
0.710351659574468,"ir.58.2023"
0.688636655367232,"ir.59.2023"
0.695582030768594,"ir.6.2023"
0.923652733931241,"ir.60.2023"
0.647045563423377,"ir.61.2023"
0.708643027379877,"ir.62.2023"
0.716544202524825,"ir.63.2023"
0.767855088837183,"ir.64.2023"
0.808292035190616,"ir.7.2023"
0.688427652130163,"ir.8.2023"
0.728586601577724,"ir.9.2023"
0.79294616825826,"r.1.2023"
0.465126624349902,"r.10.2023"
0.84644383204474,"r.11.2023"
0.791696902451005,"r.12.2023"
0.444607260972046,"r.13.2023"
0.871244483770924,"r.14.2023"
0.756624746658875,"r.15.2023"
0.880788457327604,"r.16.2023"
0.815554532298952,"r.17.2023"
0.897184661664431,"r.18.2023"
0.818552043898491,"r.19.2023"
0.573531126170788,"r.2.2023"
0.796258278674137,"r.20.2023"
0.604079834886246,"r.21.2023"
0.672203624465542,"r.22.2023"
0.277977734024171,"r.23.2023"
0.684132987851897,"r.24.2023"
0.654720135984407,"r.25.2023"
0.690559548932397,"r.26.2023"
0.693302996370734,"r.27.2023"
0.586978647509804,"r.28.2023"
0.447996102497831,"r.29.2023"
0.78440765169289,"r.3.2023"
0.92638752825566,"r.30.2023"
0.771834524308241,"r.31.2023"
0.760555692817414,"r.32.2023"
0.832043164140804,"r.33.2023"
0.62684429587634,"r.34.2023"
0.868185999107269,"r.35.2023"
0.502858161860946,"r.36.2023"
0.352636128205214,"r.37.2023"
0.651689001826896,"r.38.2023"
0.623142395781513,"r.39.2023"
0.798030462218683,"r.4.2023"
0.75017879011356,"r.40.2023"
0.774447521699406,"r.41.2023"
0.66765635055962,"r.42.2023"
0.804496554622918,"r.43.2023"
0.395982526768798,"r.44.2023"
0.63880741396739,"r.45.2023"
0.813274340643864,"r.46.2023"
0.392268835422386,"r.47.2023"
0.544745284596729,"r.48.2023"
0.722814928234555,"r.49.2023"
0.786770008044021,"r.5.2023"
0.466424597634181,"r.50.2023"
0.530638612300805,"r.51.2023"
0.584595538743391,"r.52.2023"
0.819387958905636,"r.53.2023"
0.80179368416979,"r.54.2023"
0.5969782149015,"r.55.2023"
0.813723173489493,"r.56.2023"
0.817156489230335,"r.57.2023"
0.797958929478087,"r.58.2023"
0.824136752136752,"r.59.2023"
0.831072874493927,"r.6.2023"
0.719669117647059,"r.60.2023"
0.693681076958734,"r.61.2023"
0.313290721544148,"r.62.2023"
0.540415741356417,"r.63.2023"
0.717440265108987,"r.64.2023"
0.644291177669001,"r.7.2023"
0.233251812470989,"r.8.2023"
0.361195927963209,"r.9.2023"
