"graminoid","sla","leafn","lop","ldmc","srl","rdmc","rootdiam","veg","c4","block","trt","drought","year","Treatments"
0.834816,0.01247831600936,-0.602258241476132,-0.742034486373336,0.676632639886828,0.395417276596572,0.505715805324803,-0.594912346880445,0.149509,0.520067,"28","dt","cntl","0",NA
0.81001781001781,-0.638601316491572,-0.446679029327597,-0.742035732327874,0.676632377970024,0.25368383771728,0.353129244604379,-0.412811948384769,0.0893240893240893,0.277561277561278,"29","dt","drt","0",NA
0.808980808980809,-0.0213032095998575,-0.74516031669013,-0.742037871492861,0.676635384048859,0.127449563151986,0.52134086910173,-0.465065829235868,0.0675160675160675,0.491155491155491,"3","dt","drt","0",NA
0.834691330617339,-0.397576075425147,-0.512845986572541,-0.742033061764268,0.676632771094733,0.447506555406257,0.167716814790296,-0.46635637821145,0.057243885512229,0.378822242355515,"30","dt","drt","0",NA
0.814728,0.0713899120322039,-0.833081333299276,-0.742036797339359,0.676633467157329,0.711993645871656,0.438780816062518,-0.797241753262109,0.087283,0.530173,"31","dt","cntl","0",NA
0.776880223119777,-0.258755353340069,-0.730953696422745,-0.74203689333973,0.676633534256888,0.19781810189154,0.731720693879814,-0.602429255099404,0.058022941977058,0.45019254980745,"32","dt","drt","0",NA
0.815187,0.138641664013643,-1.02976836868316,-0.742037609445115,0.676634900459702,0.70808808895937,0.530217132777761,-0.769457256653495,0.08699,0.622021,"33","dt","cntl","0",NA
0.807680384639231,-0.050416280173376,-0.709372424841962,-0.74203314622078,0.676633030298962,0.761093228035439,0.435381506974055,-0.930805286704016,0.0701288597422805,0.427322145355709,"34","dt","drt","0",NA
0.9666621000137,-0.28936587069435,-0.12559585898847,-0.742035047424462,0.676633788814974,-0.325150440484524,0.148374845299956,-0.0502365485918974,0.00551298346104962,0.594990215029355,"35","dt","drt","0",NA
0.864943135056865,-0.471071480619506,-0.54518563277734,-0.742038677242086,0.676634950757252,0.534318168516975,0.401739159219019,-0.502334010517694,0.174433825566174,0.374002625997374,"36","dt","drt","0",NA
0.821046821046821,-0.605454406912945,-0.420227224894094,-0.742037788286363,0.676633157163025,0.131310530153884,0.26217278875323,-0.247325270868393,0.0548480548480548,0.267588267588268,"37","dt","cntl","0",NA
0.846298846298846,-0.246981823866212,-0.608377193262282,-0.742038264821418,0.676635173589092,0.151133835621576,0.385939691651369,-0.455919238133674,0.129259129259129,0.322112322112322,"38","dt","cntl","0",NA
0.823529352941294,-0.0464012438134415,-0.976337298948075,-0.742033424852072,0.676632142955964,0.869686085994607,0.42984836982262,-0.926178295500082,0.101342797314405,0.464594070811858,"39","dt","drt","0",NA
0.811956811956812,-0.1890245913043,-0.666303113492083,-0.742037282934415,0.676635466631762,-0.212952842759386,0.610225831792595,-0.0452370358975602,0.00107600107600108,0.7997497997498,"4","dt","drt","0",NA
0.86003986003986,-0.00139968163722167,-0.634149879318873,-0.742036002045581,0.676634042859541,0.558414075561437,0.435773362648907,-0.80077967689053,0.167091167091167,0.474135474135474,"40","dt","cntl","0",NA
0.892197892197892,-0.07336951247729,-0.0114665591413323,-0.742037590217124,0.676633520223277,-0.631411611336158,0.565009796903199,-0.0437836525727639,0,0.891043891043891,"41","dt","drt","0",NA
0.8003408003408,-0.319216390093663,-0.669285467065733,-0.742037265297084,0.676636694990047,0.0711026183874914,0.670033189985384,-0.413356833063732,0.0910870910870911,0.496803496803497,"42","dt","cntl","0",NA
0.856614,0.13285885023601,-0.88610664010041,-0.742036238605317,0.676633575252471,0.437069189412272,0.423050742402448,-0.654593023486281,0.149318,0.54247,"43","dt","cntl","0",NA
0.795133590267181,-0.256341458166093,-0.496022270290004,-0.742038342797214,0.676636208504651,0.106319303867612,0.466281154110683,-0.377249296372879,0.179786359572719,0.367229734459469,"44","dt","cntl","0",NA
0.837714162285838,-0.59386495379301,-0.621881510923024,-0.742036740293547,0.676634922586692,0.193688009804378,0.441457423790507,-0.197491336992465,0.0682919317080683,0.28959071040929,"45","dt","drt","0",NA
0.885029114970885,-0.57950921004164,-0.339186520600832,-0.742035488337953,0.676633174111747,0.375263598425672,0.192259824070716,-0.460733900750712,0.176023823976176,0.312723687276313,"46","dt","cntl","0",NA
0.975431024568975,-0.332503216376629,-0.0207574427544616,-0.742037363775459,0.676633633600548,-0.371137391274144,0.0820210545074742,-0.00940686148144233,0.036986963013037,0.538091461908538,"47","dt","drt","0",NA
0.798563798563799,-0.158708588382193,-0.574789191832085,-0.742038285888902,0.676633685496174,-0.00620145486762452,0.550708243877642,-0.369712662498735,0.0434830434830435,0.501319501319501,"48","dt","cntl","0",NA
0.947299052700947,-0.440374516701644,-0.222393172314305,-0.742036293007754,0.676634165714762,0.389712696988196,0.130363452747527,-0.522635811884521,0.172540827459173,0.236079763920236,"49","dt","cntl","0",NA
0.824782,-0.0111232366945075,-0.822005065336726,-0.742037712914001,0.676635945262704,0.565994173156586,0.437416285466838,-0.693375649922371,0.091258,0.627689,"5","dt","cntl","0",NA
0.805486,-0.156560287328987,-0.848626182251514,-0.742036729867062,0.6766342966812,0.164907904813616,0.836222204112203,-0.52557156051183,0.121183,0.483782,"50","dt","drt","0",NA
0.876176752353505,-0.808252916917386,-0.201957391715277,-0.742039623257788,0.676634494937723,-0.0289744073241142,0.216587574119024,-0.162947803925157,0.172627345254691,0.134294268588537,"51","dt","cntl","0",NA
0.847174847174847,-0.675907240805546,-0.360461019718855,-0.742038048903579,0.676633637153353,0.159496770767189,0.302519722050029,-0.312481222925381,0.165524165524166,0.175384175384175,"52","dt","cntl","0",NA
0.886913773827548,-0.515077902628078,-0.312197973619013,-0.742038324305461,0.676635568903433,0.409652839952508,0.141659868582402,-0.466252092201861,0.146067292134584,0.300768601537203,"53","dt","drt","0",NA
0.815296815296815,-0.385998985593902,-0.516126709198132,-0.742037931398966,0.676635691646411,0.275680421434423,0.374438947688754,-0.491189304330412,0.145269145269145,0.247603247603248,"54","dt","drt","0",NA
0.767147,-0.324970569280043,-0.682422273633411,-0.742035682591484,0.676634467513689,0.101251022131258,0.616002702860758,-0.460932346615733,0.103596,0.412485,"55","dt","cntl","0",NA
0.831174831174831,-0.690577127321733,-0.193882292235287,-0.742035852851509,0.676633843091105,0.0236666256352438,0.318865312690918,-0.134808856892185,0.144851144851145,0.181395181395181,"56","dt","drt","0",NA
0.833703332593335,-0.449805881199685,-0.682356317261627,-0.742033776865821,0.676630881008698,0.602649753430085,0.338782134189321,-0.590925421699214,0.0621788756422487,0.414713170573659,"57","dt","cntl","0",NA
0.797857,-0.22418565043544,-0.67814540851904,-0.742035073426255,0.676633347349836,0.0202755069265553,0.728732106869657,-0.396133925013773,0.027357,0.57487,"58","dt","drt","0",NA
0.775176,-0.108438879596906,-0.716844881190705,-0.742035612680656,0.676634401197735,0.485004358634862,0.487800633573908,-0.697002382344822,0.076671,0.549062,"59","dt","drt","0",NA
0.82542,0.210686972896393,-1.04754626839973,-0.742035643932105,0.67663457788326,1.02996281367596,0.379012305742223,-1.15776792300481,0.084732,0.421161,"6","dt","drt","0",NA
0.789326421347157,0.0241814686589441,-0.866888764159096,-0.742035456016822,0.676631239023041,0.619572878785272,0.524443369350507,-0.813284665543259,0.0667868664262671,0.511347977304045,"60","dt","cntl","0",NA
0.791811,-0.1684502226106,-0.790557739891454,-0.742036578364342,0.67663530630609,0.116883215661544,0.589569476355734,-0.424419974923122,0.064792,0.500164,"61","dt","drt","0",NA
0.798058798058798,-0.0347876979285635,-0.651306146085329,-0.742037780965684,0.676635142340002,0.591237943834545,0.4837103225234,-0.821288025597116,0.0823890823890824,0.512207512207512,"62","dt","drt","0",NA
0.760780521561043,-0.538598780503759,-0.430009853260504,-0.742037684761801,0.676634708037532,0.0669085997849274,0.469020210675386,-0.257358606987252,0.0840431680863362,0.362922725845452,"63","dt","drt","0",NA
0.834617165382835,-0.284094814944151,-0.479413084735015,-0.742036538018879,0.676634606580312,0.335028691635362,0.334916846399732,-0.405038088498255,0.0733669266330734,0.501185498814501,"64","dt","cntl","0",NA
0.824762,-0.162735814201094,-0.691661836484043,-0.742036352865821,0.676633752901335,0.11737833205678,0.56594445931259,-0.47364020908619,0.083345,0.493968,"7","dt","drt","0",NA
0.85046285046285,-0.465868854662551,-0.409866937423916,-0.7420382561022,0.676635140751626,0.541129482631129,0.358501771938407,-0.532471489845901,0.140702140702141,0.30984630984631,"8","dt","cntl","0",NA
0.838896161103839,0.121175694173092,-0.880185505882933,-0.742035797932739,0.676632314748602,0.405749385591176,0.443605154788464,-0.637070555331582,0.0409239590760409,0.642614357385643,"9","dt","drt","0",NA
0.385939385939386,0.074553706131286,0.124827587894344,0.0946466133330217,-0.427901101605432,-0.219029993756058,-0.223956472263813,0.321253138377026,0.191640191640192,0.13968113968114,"1","fd","cntl","0",NA
0.387746775493551,0.23256972087389,0.266658056156762,0.29440875857454,-0.429424543836452,-0.25953257997818,-0.137764592628502,0.328420775731471,0.0485910971821944,0.225714451428903,"10","fd","cntl","0",NA
0.419671,0.106878388744651,-0.311919398419391,-0.102721847814218,0.0642117478687575,0.125409492814941,0.196089635605494,-0.249929933491766,0.266402,0.249948,"11","fd","drt","0",NA
0.406651406651407,0.176606804865911,0.251782516125078,0.129984747432798,-0.376630197408976,-0.131785707324022,-0.0620665660381267,0.193207084171741,0.16040516040516,0.208739208739209,"12","fd","cntl","0",NA
0.419848,0.298102399080744,0.136963467890414,0.118210686222424,-0.353605368383031,-0.244931041398492,-0.0327945695605687,0.24341647672405,0.135878,0.282767,"13","fd","cntl","0",NA
0.416056416056416,-0.0728937172119517,0.247125686423065,0.0761529087533461,-0.0927218839685497,0.085703098391063,-0.016289969432089,0.0154010476569246,0.228692228692229,0.187267187267187,"14","fd","drt","0",NA
0.421373157253685,0.464123689973466,-0.050690312592019,-0.147231062797826,-0.382078714674422,0.0724607374757762,-0.00647947399326707,0.0397737528898841,0.152698694602611,0.231317537364925,"15","fd","drt","0",NA
0.421511421511422,0.380920139793168,0.258017787286891,-0.0479616347556197,-0.318831815888908,-0.108978382644826,0.0847099560986634,0.165724999096759,0.151248151248151,0.222871222871223,"16","fd","cntl","0",NA
0.431307431307431,0.138385779522107,-0.10285262288307,-0.0334559153514483,-0.230797147153111,-0.0376612886476406,0.134355756730623,0.0616937223020869,0.256531256531257,0.215029215029215,"17","fd","cntl","0",NA
0.423342153315693,-0.192209639093305,0.420745696327498,-0.0271799195349698,0.0200589888285007,-0.199769862424238,0.0761933458448539,0.187222364212834,0.150497699004602,0.0999918000164,"18","fd","drt","0",NA
0.431559568440432,0.153281532648823,-0.265844592292871,-0.080569144551864,-0.009967793329081,0.126747104787039,0.0684431015982553,-0.16311010436165,0.249148750851249,0.208371791628208,"19","fd","cntl","0",NA
0.417089165821668,-0.210245450308951,-0.15622349778656,0.139037365142647,0.151416846396985,-0.0267064850583587,0.192077536429073,0.0334799411164298,0.326642346715307,0.273618452763094,"2","fd","cntl","0",NA
0.416595416595417,0.238043030264003,0.199140619535681,0.0519732954846852,-0.354355006022042,-0.227859862036974,-0.0139479435122919,0.234203376496506,0.0956360956360956,0.272224272224272,"20","fd","drt","0",NA
0.421584156831686,0.28019621779792,-0.10304049278784,0.016871659134421,-0.335958940793848,0.061939015724024,0.00407853782127079,0.0172929946084883,0.220764558470883,0.223812552374895,"21","fd","cntl","0",NA
0.422531,0.161892860166482,-0.0606356088855977,-0.0534124156498421,-0.362083253110419,0.0668777097111428,-0.174548770438788,0.0753667546807032,0.112826,0.225339,"22","fd","drt","0",NA
0.358451,-0.175040519300165,0.436607027898331,0.359515055465477,-0.0892827540779403,-0.276007455019281,-0.0556560462807037,0.253817204669354,0.25489,0.115659,"23","fd","cntl","0",NA
0.424935575064425,0.28622567350191,0.00955979602574773,-0.138979388827367,-0.49509478713458,0.114566992376951,-0.0864560493949652,0.0573706772800871,0.232531767468233,0.129366870633129,"24","fd","drt","0",NA
0.430506,-0.0498463293022476,0.183723890407119,-0.0495223127590425,-0.348808091755871,-0.201340946495377,-0.286786216930196,0.357313616596844,0.208144,0.059229,"25","fd","cntl","0",NA
0.407726592273408,0.461587987589981,-0.00541410509582312,-0.0625833655797477,-0.416188201850037,-0.0402831896433757,0.208461563559141,0.0263167065370143,0.163697836302164,0.312883687116313,"26","fd","drt","0",NA
0.40984740984741,0.191565823150191,-0.0032900815009689,0.00871526015168892,-0.466445392077645,0.0737493379668864,-0.139143322034097,0.139339829781863,0.165962165962166,0.186946186946187,"27","fd","cntl","0",NA
0.409012,-0.159663907101712,0.328687836018637,0.0672241031819279,-0.321672390068889,-0.143263029166001,-0.344170738415044,0.357536011000122,0.151393,0.054452,"28","fd","cntl","0",NA
0.395499604500396,0.159432729433433,0.462993480161996,0.118888580115226,-0.492634695357726,-0.0294628945839179,-0.15799846809926,0.198872600676412,0.209065790934209,0.0506869493130507,"29","fd","drt","0",NA
0.40961740961741,0.250721007340167,0.201628802825506,0.105501513239156,-0.515270991741156,-0.241701079644802,-0.0417113200107475,0.320073445900125,0.219453219453219,0.151300151300151,"3","fd","drt","0",NA
0.406651593348407,0.373282379224434,0.0692958670627302,-0.0236743977038284,-0.484834701373041,0.0933236425256559,0.0247787489871305,0.0742944870388796,0.10980589019411,0.139208860791139,"30","fd","drt","0",NA
0.407838,0.38308727173608,0.134651848292396,0.219869856223389,-0.359295715714516,-0.0988294267408313,-0.137863813177502,0.205836969507626,0.089504,0.325394,"31","fd","cntl","0",NA
0.436936,0.0464257501722008,0.103278011416537,0.146961030409382,-0.248283408302208,-0.00750191992771053,-0.138192085556531,0.169474648161941,0.184203,0.180518,"32","fd","drt","0",NA
0.406253,0.250312135867416,0.0867229744374529,0.173588872032868,-0.297695479890377,-0.00355373204437452,-0.145916063525188,0.0727620856778744,0.143241,0.220123,"33","fd","cntl","0",NA
0.384029,0.254840378142838,0.172200064438119,0.446770616435927,-0.406702310749562,-0.203125273019964,-0.409879949604459,0.499601180869459,0.221013,0.236403,"34","fd","drt","0",NA
0.391897783795568,0.0747557779448842,0.0716329204317809,0.278017149194209,-0.364793400452951,-0.190088391503708,-0.365571828853339,0.381935995611785,0.284557569115138,0.146069292138584,"35","fd","drt","0",NA
0.362608637391363,0.131205319423936,0.320097587121554,0.386198868064857,-0.419936042679628,-0.329852188827063,-0.385848003215247,0.575855602018865,0.271821728178272,0.15030384969615,"36","fd","drt","0",NA
0.424752,0.205380506291018,0.145847698333525,0.228696708363211,-0.33105240078019,0.119822044381639,-0.169043302219925,0.0859025187935878,0.16297,0.232415,"37","fd","cntl","0",NA
0.410761410761411,-0.00982036729342315,-0.0511440395947692,-0.130787686182556,-0.0849091195136002,0.247194439018295,-0.0489820778021734,-0.174382525999958,0.205838205838206,0.123716123716124,"38","fd","cntl","0",NA
0.402397597602402,0.454958532426251,0.286530322681045,0.116142420382529,-0.459206267577955,-0.013053855445909,-0.212084327684417,0.14954447288009,0.104435895564104,0.206603793396207,"39","fd","drt","0",NA
0.4251071497857,0.203528432804023,0.0593340315662426,0.115234698427353,-0.435041580237205,0.126556306764201,-0.255078107003459,0.191610388244322,0.224311551376897,0.195458609082782,"4","fd","drt","0",NA
0.408609591390409,0.229017357867393,0.0825821971903938,0.341024630925573,-0.33380679486489,0.00320318590350937,-0.295589807243973,0.162388265203052,0.152188847811152,0.203256796743203,"40","fd","cntl","0",NA
0.426204573795426,0.0563938810735881,-0.18742578527246,0.0719067367223387,0.0222058448555983,0.15963470050042,0.199617730518625,-0.240171757213126,0.304032695967304,0.265838734161266,"41","fd","drt","0",NA
0.399529,0.204934983416769,0.130045350783743,0.0400804691408595,-0.37778264701408,0.0540942884613526,-0.112575290097633,0.110492600020754,0.155368,0.221187,"42","fd","cntl","0",NA
0.3999543999544,0.0719315191889324,0.0812074216033541,0.0433550663207,-0.42326222113488,0.00884056309372644,-0.0824450209448557,0.145742211871034,0.227324227324227,0.117580117580118,"43","fd","cntl","0",NA
0.426812573187427,0.00884575361310254,0.170229289899722,0.107615739998556,-0.348734016292913,-0.0791039978881609,-0.35504174136004,0.358902663675267,0.1001558998441,0.135898864101136,"44","fd","cntl","0",NA
0.4000105999894,-0.0552522065635067,0.363313358733971,0.202445193771989,-0.404588723744326,-0.0612011472592868,-0.316753846678166,0.335097127557041,0.213487786512214,0.0473949526050474,"45","fd","drt","0",NA
0.39572,-0.206237983350697,0.542359836012113,0.371984898936934,-0.0551046010509383,-0.268408359209901,-0.283913681162713,0.196609019555934,0.178905,0.122077,"46","fd","cntl","0",NA
0.422902,0.0445840713170021,0.163612518115415,0.164586761866212,-0.355307138537521,-0.0487734597071113,-0.337752703445668,0.385540907366211,0.238626,0.139107,"47","fd","drt","0",NA
0.410789,0.206570611219024,0.176886253481938,-0.0538727135494908,-0.491952701234219,0.0330046385560306,-0.158496958095158,0.123448988346332,0.052912,0.078135,"48","fd","cntl","0",NA
0.413302,0.335659422400768,0.176714197426624,0.191272649702496,-0.375054742617857,-0.149563349756148,-0.190573062472863,0.285459921608882,0.205266,0.228548,"49","fd","cntl","0",NA
0.422007844015688,-0.0315621518419678,-0.0160293854763445,-0.0374407598142886,0.0216953616481511,0.168183005138243,-0.00938667410559246,-0.11909135897875,0.273071546143092,0.127766255532511,"5","fd","cntl","0",NA
0.397999204001592,0.297853159010581,-0.200008256199027,0.189562424478588,-0.351259568649399,-0.0250068318645575,-0.0471828725044033,0.0482934442907594,0.158244683510633,0.317832364335271,"50","fd","drt","0",NA
0.413060586939413,0.147195549153317,0.204068239970753,0.110460655590586,-0.36500761042097,0.0147396162553661,-0.180649565167806,0.0967865500338105,0.161287838712161,0.126845873154127,"51","fd","cntl","0",NA
0.420904420904421,0.159152062729354,0.0805889371976502,0.223060411098585,0.0144034105148272,0.0516198976200742,0.0900376369024236,-0.0411125554896614,0.166937166937167,0.266877266877267,"52","fd","cntl","0",NA
0.412286,0.387914384803755,0.376367160660249,0.0122703039875571,-0.494106245998948,-0.091212981686559,-0.13865788972517,0.285699535774158,0.159919,0.13381,"53","fd","drt","0",NA
0.411760588239412,0.514493094746474,0.0401172397245072,-0.112813229594777,-0.486765695191688,0.0318475487566135,0.0617926708785899,-0.00366812932408504,0.115435884564115,0.259114740885259,"54","fd","drt","0",NA
0.405591,-0.0179948381057561,0.0163804049869767,0.126304888491066,-0.344949014609839,0.0520359738039741,-0.162239669877712,0.182272461651758,0.227682,0.12309,"55","fd","cntl","0",NA
0.412427412427412,0.262469508134258,0.298976480442402,0.0679586680252179,-0.426213584065285,-0.0657164189799038,-0.24280520768902,0.316571838160915,0.104414104414104,0.126316126316126,"56","fd","drt","0",NA
0.423405423405423,-0.0645926248410203,0.341327652891952,0.074589044122666,-0.016278406537776,-0.0182243324146363,-0.0365520335938628,0.129678043374774,0.177758177758178,0.120677120677121,"57","fd","cntl","0",NA
0.409777,0.214668781956822,0.0925678440969758,0.13005138332974,-0.338048252493041,0.135073286955393,-0.180860114555534,0.105747229173856,0.150884,0.271188,"58","fd","drt","0",NA
0.401092,0.299021573976449,0.151485509229219,-0.0426450661157642,-0.413157559514383,0.00256178394099223,0.0610828182299666,0.107916768171156,0.160896,0.174088,"59","fd","drt","0",NA
0.429238,0.175210430935133,0.0437257105824847,-0.0866945872922746,-0.416524957587442,0.101661573026309,-0.113192021687255,0.036959231683614,0.164348,0.122189,"6","fd","drt","0",NA
0.390143,0.231462760530134,0.260488983306214,0.311369417645244,-0.43412871569402,-0.280580403908252,-0.156037117113601,0.430767504726009,0.215836,0.218922,"60","fd","cntl","0",NA
0.406155187689625,0.0870435351489455,0.262363314938162,0.0989586230434022,-0.419449789963877,-0.0187378345843979,-0.0964598817452579,0.222665853970815,0.158268683462633,0.181427637144726,"61","fd","drt","0",NA
0.395457604542395,-0.153377093851244,0.354520477758855,0.362188677319919,-0.311832595287677,-0.343992965990936,-0.381778689728129,0.489315616998487,0.104274895725104,0.191108808891191,"62","fd","drt","0",NA
0.411066411066411,0.0764639198437013,0.192708840885766,0.150340928840114,-0.119796987635331,0.233046742322859,-0.360915169987326,0.0441894510661387,0.126774126774127,0.13950413950414,"63","fd","drt","0",NA
0.405855594144406,-0.188599941969962,0.00548405930344502,0.169159194268603,-0.0362823873659717,-0.0397061915261363,-0.0110346123558237,-0.0558551223877389,0.257214742785257,0.214493785506215,"64","fd","cntl","0",NA
0.422311,0.574803744728236,-0.0629761901186711,-0.0619387398794269,-0.425088712663983,-0.0832636199412856,0.0167315680380169,0.124152556142347,0.157042,0.260383,"7","fd","drt","0",NA
0.356880643119357,-0.0460214505506881,0.262785944254096,0.314430370471752,-0.335281348686124,-0.310711247751936,-0.158845460607909,0.451956625509856,0.177763822236178,0.17973982026018,"8","fd","cntl","0",NA
0.439004560995439,-0.205809094078759,0.177916211247999,-0.0368665195149621,0.084409911736625,-0.0823209508817058,0.100567861657025,0.0266913245889146,0.198939801060199,0.22015377984622,"9","fd","drt","0",NA
0.531882531882532,0.643382765327933,-0.565256926896365,-0.13646168656319,0.0726181843706464,0.653623446547982,0.219418023008741,-0.608357879377122,0.224526224526225,0.359188359188359,"1","ir","cntl","0",NA
0.550973,-0.00759504987994812,-0.565257186124758,-0.136351143074501,0.152958339220318,0.653623710465958,0.0446302145510274,-0.482210410781961,0.295212,0.257773,"10","ir","cntl","0",NA
0.51992203984408,0.0255242648810684,-0.565258011679126,-0.158310581086036,0.173316161551153,0.653623749281831,0.120372924866023,-0.569632071166581,0.319047638095276,0.267280534561069,"11","ir","drt","0",NA
0.626452,0.234333205804097,-0.565254159148555,0.160224573853759,0.181580949091705,0.653622269272108,-0.0998908687499718,-0.426962737199771,0.26217,0.348292,"12","ir","cntl","0",NA
0.52998452998453,-0.037321407740465,-0.565256199260471,-0.319190232944314,0.216565492501907,0.653624141598949,0.188678777904775,-0.606078943785596,0.149094149094149,0.353601353601354,"13","ir","cntl","0",NA
0.605309,0.0366103307849689,-0.565258081977916,-0.57473930703282,0.352124531162267,0.653623741960375,0.263182235574433,-0.698679877903581,0.149813,0.295773,"14","ir","drt","0",NA
0.522869477130523,0.491247999735013,-0.565255429508852,0.0553916255043142,-0.0242519209712061,0.653623135787752,-0.0516925097812249,-0.419951942879557,0.307571692428308,0.378364621635378,"15","ir","drt","0",NA
0.551648448351552,0.380106623668211,-0.565256333562637,-0.169879531212974,0.239438991112042,0.653623331858658,0.3042321160764,-0.643015681206083,0.273658726341274,0.366429633570366,"16","ir","cntl","0",NA
0.593963406036594,-0.0647194716674125,-0.565257094725308,-0.336943077504721,0.189968514314603,0.653622632310677,-0.0629467819807979,-0.466215274694599,0.193335806664193,0.283928716071284,"17","ir","cntl","0",NA
0.593374593374593,0.0981370574321456,-0.565258925241217,-0.0668850977057773,0.139091813110286,0.653623497857977,-0.157038102451028,-0.403039676483504,0.297553297553298,0.1999731999732,"18","ir","drt","0",NA
0.624742750514499,0.156614244613627,-0.565258628494841,-0.112989326432721,0.256050692368745,0.653623365031282,0.164505427658889,-0.689537802131488,0.121522756954486,0.340661318677363,"19","ir","cntl","0",NA
0.630095,-0.000510830626293926,-0.565258388551555,-0.402972547264185,0.306624753409816,0.653623881563937,0.0116975964716914,-0.569229773118503,0.251997,0.243494,"2","ir","cntl","0",NA
0.537974462025538,0.268026017349609,-0.565256480035571,-0.179708717546148,0.145011724140398,0.653622102680423,0.0739311627820597,-0.52744840879089,0.2995057004943,0.269269730730269,"20","ir","drt","0",NA
0.526563946872106,0.524356328329793,-0.565254527848245,-0.063145855198947,0.066020985516585,0.653620291378882,0.0789847849973169,-0.562419628410244,0.351400297199406,0.371080257839484,"21","ir","cntl","0",NA
0.588634177268355,-0.0871751538456135,-0.565261030751915,-0.451816427485386,0.254989875061121,0.653625909203001,0.0508271960883341,-0.566535438261238,0.213041426082852,0.309085618171236,"22","ir","drt","0",NA
