"","trt.b.sub.y","dist"
"97","dt.53.n.2021",0.921366953972127
"98","dt.53.s.2021",0.967497070605855
"99","dt.54.n.2021",0.799888140260441
"100","dt.54.s.2021",1.37411661959686
"101","dt.55.n.2021",0.254092054956406
"102","dt.55.s.2021",0.750377527387946
"103","dt.56.n.2021",0.627437113748684
"104","dt.56.s.2021",0.365912259901961
"105","dt.57.n.2021",0.987024734252154
"106","dt.57.s.2021",0.881400543469717
"107","dt.58.n.2021",0.974309801373851
"108","dt.58.s.2021",0.564756483487264
"109","dt.59.n.2021",0.452068847174016
"110","dt.59.s.2021",1.58967299393391
"111","dt.6.n.2021",0.76581564549302
"112","dt.6.s.2021",0.82812342156349
"113","dt.60.n.2021",1.57788927713204
"114","dt.60.s.2021",0.855565397034537
"115","dt.61.n.2021",2.14470410607765
"116","dt.61.s.2021",0.192483567957441
"117","dt.62.n.2021",1.62027884084386
"118","dt.62.s.2021",2.14993760881312
"119","dt.63.n.2021",0.978569845546837
"120","dt.63.s.2021",1.33393974536908
"121","dt.64.n.2021",1.0326341045195
"122","dt.64.s.2021",0.955971053557496
"123","dt.7.n.2021",1.35140704613238
"124","dt.7.s.2021",0.205409222633296
"125","dt.8.n.2021",2.66001480685033
"126","dt.8.s.2021",1.06770647901252
"127","dt.9.n.2021",0.230260077318369
"128","dt.9.s.2021",1.62729329225446
"129","target...129",0
"130","dt.1.n.2022",0.930295581098312
"131","dt.1.s.2022",0.846834197147756
"132","dt.10.n.2022",0.331925399018285
"133","dt.10.s.2022",0.242106146008988
"134","dt.11.n.2022",1.19951956278523
"135","dt.11.s.2022",0.827570126113396
"136","dt.12.n.2022",0.796997901570196
"137","dt.12.s.2022",1.39025222785735
"138","dt.13.n.2022",0.877261785736207
"139","dt.13.s.2022",0.919347048555379
"140","dt.14.n.2022",0.327389554461796
"141","dt.14.s.2022",0.295092835758029
"142","dt.15.n.2022",0.449365300756301
"143","dt.15.s.2022",0.140473189425608
"144","dt.16.n.2022",0.488748388881863
"145","dt.16.s.2022",0.505196119284228
"146","dt.17.n.2022",0.990239087269135
"147","dt.17.s.2022",1.00044959609187
"148","dt.18.n.2022",0.463649244036684
"149","dt.18.s.2022",0.499977597324191
"150","dt.19.n.2022",0.514556521942772
"151","dt.19.s.2022",0.072168944910854
"152","dt.2.n.2022",1.03178279197393
"153","dt.2.s.2022",0.357184878435712
"154","dt.20.n.2022",0.258866423185991
"155","dt.20.s.2022",0.264054383493995
"156","dt.21.n.2022",0.998598529245079
"157","dt.21.s.2022",1.00422579228988
"158","dt.22.n.2022",1.26561235778972
"159","dt.22.s.2022",1.18717145406893
"160","dt.23.n.2022",0.926871707644115
"161","dt.23.s.2022",0.968549512540707
"162","dt.24.n.2022",0.901525641787457
"163","dt.24.s.2022",0.82218278166661
"164","dt.25.n.2022",0.837551341966622
"165","dt.25.s.2022",0.893969807031402
"166","dt.26.n.2022",0.809684524094861
"167","dt.26.s.2022",1.00422579228988
"168","dt.27.n.2022",0.47013976846571
"169","dt.27.s.2022",0.234311468525569
"170","dt.28.n.2022",0.515211523710627
"171","dt.28.s.2022",1.05173342279349
"172","dt.29.n.2022",0.387741685297824
"173","dt.29.s.2022",1.3692562925068
"174","dt.3.n.2022",2.42495166848153
"175","dt.3.s.2022",1.3466177174607
"176","dt.30.n.2022",1.06294970964724
"177","dt.30.s.2022",0.989589043844803
"178","dt.31.n.2022",0.540630828652608
"179","dt.31.s.2022",0.53805139548587
"180","dt.32.n.2022",0.729604640043108
"181","dt.32.s.2022",0.293462581884462
"182","dt.33.n.2022",0.373242780604168
"183","dt.33.s.2022",0.592365972848062
"184","dt.34.n.2022",1.00422579228988
"185","dt.34.s.2022",1.00422579228988
"186","dt.35.n.2022",0.570291494790009
"187","dt.35.s.2022",0.767860234744299
"188","dt.36.n.2022",0.935819283891078
"189","dt.36.s.2022",1.00422579228988
"190","dt.37.n.2022",0.605396579573651
"191","dt.37.s.2022",0.982210469950647
"192","dt.38.n.2022",0.180572130156424
"193","dt.38.s.2022",0.935997786776267
"194","dt.39.n.2022",0.630230339995311
"195","dt.39.s.2022",0.599542334468017
"196","dt.4.n.2022",0.816455467489456
"197","dt.4.s.2022",0.998035638137565
"198","dt.40.n.2022",0.356673194880863
"199","dt.40.s.2022",0.11382106720472
"200","dt.41.n.2022",0.885293275625135
"201","dt.41.s.2022",0.864278625592429
"202","dt.42.n.2022",0.319996993421671
"203","dt.42.s.2022",0.399433173064436
"204","dt.43.n.2022",1.21022873882129
"205","dt.43.s.2022",1.01646029249877
"206","dt.44.n.2022",0.126778615282486
"207","dt.44.s.2022",0.354392494515866
"208","dt.45.n.2022",0.386293868908042
"209","dt.45.s.2022",0.621543180331294
"210","dt.46.n.2022",0.714992297198111
"211","dt.46.s.2022",0.948933661467541
"212","dt.47.n.2022",0.599743767758365
"213","dt.47.s.2022",0.679274671995524
"214","dt.48.n.2022",0.279637676363677
"215","dt.48.s.2022",0.336480742941921
"216","dt.49.n.2022",1.0368680791598
"217","dt.49.s.2022",0.800642880817027
"218","dt.5.n.2022",0.524259562460824
"219","dt.5.s.2022",0.403364444084417
"220","dt.50.n.2022",0.961020327849125
"221","dt.50.s.2022",0.547194435210112
"222","dt.51.n.2022",1.00391781872025
"223","dt.51.s.2022",1.0176451635617
"224","dt.52.n.2022",0.711017003445071
"225","dt.52.s.2022",0.430384123587981
"226","dt.53.n.2022",0.495347651949205
"227","dt.53.s.2022",0.927436173640178
"228","dt.54.n.2022",0.976392689269932
"229","dt.54.s.2022",0.814553764311293
"230","dt.55.n.2022",0.134689687812505
"231","dt.55.s.2022",0.626965582600781
"232","dt.56.n.2022",0.680099466578078
"233","dt.56.s.2022",0.676009364404723
"234","dt.57.n.2022",0.99689340226446
"235","dt.57.s.2022",0.99159038616557
"236","dt.58.n.2022",0.942120887706209
"237","dt.58.s.2022",0.871760626620632
"238","dt.59.n.2022",1.00422579228988
"239","dt.59.s.2022",0.552283073329741
"240","dt.6.n.2022",1.99174327634781
"241","dt.6.s.2022",1.19219208868525
"242","dt.60.n.2022",0.347268237395182
"243","dt.60.s.2022",0.489987142307407
"244","dt.61.n.2022",0.541938810612875
"245","dt.61.s.2022",0.152438872189972
"246","dt.62.n.2022",0.138612039979515
"247","dt.62.s.2022",0.5751991759481
"248","dt.63.n.2022",0.729046979260011
"249","dt.63.s.2022",0.939255323114102
"250","dt.64.n.2022",0.942690780686875
"251","dt.64.s.2022",0.943946413021968
"252","dt.7.n.2022",0.535814841996174
"253","dt.7.s.2022",1.48523373062736
"254","dt.8.n.2022",1.10097850839285
"255","dt.8.s.2022",0.867197904041126
"256","dt.9.n.2022",0.425597507220633
"257","dt.9.s.2022",0.21423383482562
"258","target...258",0
"259","dt.1.n.2023",0.887063216505797
"260","dt.1.s.2023",0.871711137655239
"261","dt.10.n.2023",0.312357332162327
"262","dt.10.s.2023",0.43118060803446
"263","dt.11.n.2023",2.98210615425729
"264","dt.11.s.2023",2.72736609178448
"265","dt.12.n.2023",0.395797665044601
"266","dt.12.s.2023",0.94412742565874
"267","dt.13.n.2023",0.954258358207278
"268","dt.13.s.2023",0.982536412870113
"269","dt.14.n.2023",1.4660924838537
"270","dt.14.s.2023",1.08040339337044
"271","dt.15.n.2023",0.786643997635216
"272","dt.15.s.2023",0.920203590721774
"273","dt.16.n.2023",1.05998125121567
"274","dt.16.s.2023",0.8296255424097
"275","dt.17.n.2023",0.884903990407507
"276","dt.17.s.2023",0.988713148703165
"277","dt.18.n.2023",1.1303863393169
"278","dt.18.s.2023",2.40982891065679
"279","dt.19.n.2023",0.27031878146625
"280","dt.19.s.2023",0.424110209490155
"281","dt.2.n.2023",1.33973749371782
"282","dt.2.s.2023",0.485566508731805
"283","dt.20.n.2023",0.62581031628695
"284","dt.20.s.2023",1.84012351347803
"285","dt.21.n.2023",0.946633551848035
"286","dt.21.s.2023",0.980550845756961
"287","dt.22.n.2023",1.70485418456006
"288","dt.22.s.2023",1.93815441515331
"289","dt.23.n.2023",0.957342246996407
"290","dt.23.s.2023",0.974483257921586
"291","dt.24.n.2023",2.94904369133156
"292","dt.24.s.2023",2.47351115606473
"293","dt.25.n.2023",0.827398549635663
"294","dt.25.s.2023",0.900113964167727
"295","dt.26.n.2023",0.944191956857623
"296","dt.26.s.2023",1.17238666654798
"297","dt.27.n.2023",0.748185959811765
"298","dt.27.s.2023",0.568158027620259
"299","dt.28.n.2023",0.52310166023775
"300","dt.28.s.2023",0.713068878979117
"301","dt.29.n.2023",1.46508407649783
"302","dt.29.s.2023",1.78654856182666
"303","dt.3.n.2023",2.3412894414469
"304","dt.3.s.2023",1.77778648453909
"305","dt.30.n.2023",0.982243762044204
"306","dt.30.s.2023",1.00191217363058
"307","dt.31.n.2023",1.00260863812778
"308","dt.31.s.2023",0.485709549826972
"309","dt.32.n.2023",1.49312902347681
"310","dt.32.s.2023",0.953767604206691
"311","dt.33.n.2023",0.44681971525766
"312","dt.33.s.2023",0.552923376830179
"313","dt.34.n.2023",1.24016210974579
"314","dt.34.s.2023",1.22117737864389
"315","dt.35.n.2023",1.00407694221591
"316","dt.35.s.2023",0.977450859763278
"317","dt.36.n.2023",0.987230383780652
"318","dt.36.s.2023",1.09912943028648
"319","dt.37.n.2023",2.41950984021193
"320","dt.37.s.2023",1.14373599976691
"321","dt.38.n.2023",0.197818297643408
"322","dt.38.s.2023",0.139262904555719
"323","dt.39.n.2023",1.09023953819652
"324","dt.39.s.2023",0.327050420805327
"325","dt.4.n.2023",3.50607992665953
"326","dt.4.s.2023",2.07624439041277
"327","dt.40.n.2023",0.492872724097785
"328","dt.40.s.2023",0.360527638011305
"329","dt.41.n.2023",0.828907530718505
"330","dt.41.s.2023",0.849581138090878
"331","dt.42.n.2023",0.596050565756429
"332","dt.42.s.2023",0.611082925165896
"333","dt.43.n.2023",1.75243596377277
"334","dt.43.s.2023",0.709736687325887
"335","dt.44.n.2023",0.846458391568473
"336","dt.44.s.2023",0.763741115664031
"337","dt.45.n.2023",2.52107761138165
"338","dt.45.s.2023",1.35888407131537
"339","dt.46.n.2023",0.876449293658345
"340","dt.46.s.2023",0.985164571979257
"341","dt.47.n.2023",1.01614800202147
"342","dt.47.s.2023",0.963706016090039
"343","dt.48.n.2023",0.165593889046935
"344","dt.48.s.2023",0.257211710943724
"345","dt.49.n.2023",0.777053106294396
"346","dt.49.s.2023",0.808969693907847
"347","dt.5.n.2023",1.0626610816845
"348","dt.5.s.2023",0.842230416798164
"349","dt.50.n.2023",2.72907953911421
"350","dt.50.s.2023",2.52877773352527
"351","dt.51.n.2023",0.979743386969846
"352","dt.51.s.2023",0.753986549075681
"353","dt.52.n.2023",0.740205299634923
"354","dt.52.s.2023",0.628945495864509
"355","dt.53.n.2023",0.935440294699717
"356","dt.53.s.2023",0.927908944618835
"357","dt.54.n.2023",0.76997120390469
"358","dt.54.s.2023",1.52438407245461
"359","dt.55.n.2023",0.512394238931911
"360","dt.55.s.2023",0.181888413226203
"361","dt.56.n.2023",0.944030916603422
"362","dt.56.s.2023",0.960459835528581
"363","dt.57.n.2023",1.00110667716402
"364","dt.57.s.2023",0.996504060347687
"365","dt.58.n.2023",0.741034497739669
"366","dt.58.s.2023",1.62984349562869
"367","dt.59.n.2023",0.798783187332081
"368","dt.59.s.2023",1.54725310404293
"369","dt.6.n.2023",1.23385539912722
"370","dt.6.s.2023",1.55142798206418
"371","dt.60.n.2023",0.467610727992265
"372","dt.60.s.2023",0.430164974444947
"373","dt.61.n.2023",1.1403872527926
"374","dt.61.s.2023",0.591632122447754
"375","dt.62.n.2023",0.59522895418229
"376","dt.62.s.2023",0.63071585521554
"377","dt.63.n.2023",0.836876800229014
"378","dt.63.s.2023",0.866349557059539
"379","dt.64.n.2023",0.919710311855188
"380","dt.64.s.2023",0.960201642065661
"381","dt.7.n.2023",3.11820138928786
"382","dt.7.s.2023",1.96169283206074
"383","dt.8.n.2023",1.18062976712629
"384","dt.8.s.2023",0.860774986531824
"385","dt.9.n.2023",1.06288963202729
"386","dt.9.s.2023",1.42613626022487
"387","target...387",0
"388","ir.1.n.2021",0.886939450768938
"389","ir.1.s.2021",0.320180856686203
"390","ir.10.n.2021",1.41161098430038
"391","ir.10.s.2021",1.12406248921621
"392","ir.11.n.2021",1.48821418577172
"393","ir.11.s.2021",1.37014454232059
"394","ir.12.n.2021",1.14402978490617
"395","ir.12.s.2021",1.2211750343797
"396","ir.13.n.2021",1.1960973492004
"397","ir.13.s.2021",1.18235859944992
"398","ir.14.n.2021",1.54107323737696
"399","ir.14.s.2021",1.24320763365214
"400","ir.15.n.2021",0.843225885494372
"401","ir.15.s.2021",0.485228328215214
"402","ir.16.n.2021",0.446053879646084
"403","ir.16.s.2021",0.750382933427426
"404","ir.17.n.2021",1.44693634297868
"405","ir.17.s.2021",1.19021631182374
"406","ir.18.n.2021",0.682827968594292
"407","ir.18.s.2021",0.711912162873272
"408","ir.19.n.2021",2.23649148807206
"409","ir.19.s.2021",1.28226675881079
"410","ir.2.n.2021",1.1105437457421
"411","ir.2.s.2021",1.19827911080171
"412","ir.20.n.2021",0.693974938447389
"413","ir.20.s.2021",0.744164913560138
"414","ir.21.n.2021",0.516872477994515
"415","ir.21.s.2021",0.461432422941699
"416","ir.22.n.2021",1.58506297104211
"417","ir.22.s.2021",1.39890082274239
"418","ir.23.n.2021",0.647602883943034
"419","ir.23.s.2021",0.571422521620858
"420","ir.24.n.2021",0.64254316077642
"421","ir.24.s.2021",0.483653998716433
"422","ir.25.n.2021",1.24491196210187
"423","ir.25.s.2021",1.27503725753932
"424","ir.26.n.2021",1.04443254514245
"425","ir.26.s.2021",0.694399827443323
"426","ir.27.n.2021",1.50704115016744
"427","ir.27.s.2021",1.84973568707233
"428","ir.28.n.2021",0.712678720384432
"429","ir.28.s.2021",0.858893197674397
"430","ir.29.n.2021",1.54844979714782
"431","ir.29.s.2021",1.76420069096437
"432","ir.3.n.2021",1.07955191380938
"433","ir.3.s.2021",1.21976654659225
"434","ir.30.n.2021",0.986082007994005
"435","ir.30.s.2021",1.66503285997709
"436","ir.31.n.2021",0.782866793586455
"437","ir.31.s.2021",0.858587665693113
"438","ir.32.n.2021",2.18863290106937
"439","ir.32.s.2021",1.71043904192556
"440","ir.33.n.2021",1.18696486947448
"441","ir.33.s.2021",1.23178626772186
"442","ir.34.n.2021",1.29177276948291
"443","ir.34.s.2021",1.08788298008635
"444","ir.35.n.2021",0.556938242315926
"445","ir.35.s.2021",0.674060226198383
"446","ir.36.n.2021",1.46495162957307
"447","ir.36.s.2021",1.07420600489275
"448","ir.37.n.2021",1.48549976229045
"449","ir.37.s.2021",1.37536165510551
"450","ir.38.n.2021",1.3957239461628
"451","ir.38.s.2021",1.81011303241708
"452","ir.39.n.2021",0.842853540340295
"453","ir.39.s.2021",0.984398638009326
"454","ir.4.n.2021",1.15597172626754
"455","ir.4.s.2021",1.54801899223004
"456","ir.40.n.2021",1.54234975455311
"457","ir.40.s.2021",1.36829309095413
"458","ir.41.n.2021",0.561056105978032
"459","ir.41.s.2021",0.492413834163954
"460","ir.42.n.2021",0.677648962345894
"461","ir.42.s.2021",0.833258166115475
"462","ir.43.n.2021",0.687524150327
"463","ir.43.s.2021",0.601622479499844
"464","ir.44.n.2021",0.686413027856123
"465","ir.44.s.2021",1.08589978029572
"466","ir.45.n.2021",0.856952258765583
"467","ir.45.s.2021",0.820331308363905
"468","ir.46.n.2021",0.230087642633401
"469","ir.46.s.2021",1.11513590165246
"470","ir.47.n.2021",1.37630872598316
"471","ir.47.s.2021",1.52440054312626
"472","ir.48.n.2021",1.2208759330782
"473","ir.48.s.2021",0.906051551489271
"474","ir.49.n.2021",1.20767286156103
"475","ir.49.s.2021",1.12938221389458
"476","ir.5.n.2021",1.49623705900861
"477","ir.5.s.2021",1.35084453196343
"478","ir.50.n.2021",0.95929624128717
"479","ir.50.s.2021",0.639155180531831
"480","ir.51.n.2021",0.496647953810993
"481","ir.51.s.2021",0.377144155254446
"482","ir.52.n.2021",1.91006773908729
"483","ir.52.s.2021",1.53286020682808
"484","ir.53.n.2021",0.783854580316655
"485","ir.53.s.2021",0.456114966405872
"486","ir.54.n.2021",1.33900403361804
"487","ir.54.s.2021",0.715021866151536
"488","ir.55.n.2021",1.35846033843254
"489","ir.55.s.2021",1.68571361112588
"490","ir.56.n.2021",0.765549361260337
"491","ir.56.s.2021",0.842101752411416
"492","ir.57.n.2021",0.825871114465049
"493","ir.57.s.2021",0.767534192715864
"494","ir.58.n.2021",1.33048600869783
"495","ir.58.s.2021",1.10713030092447
"496","ir.59.n.2021",1.23988712133776
"497","ir.59.s.2021",1.22122431814223
"498","ir.6.n.2021",1.96227927830705
"499","ir.6.s.2021",2.2216258703498
"500","ir.60.n.2021",1.00664847987967
"501","ir.60.s.2021",0.769114018104639
"502","ir.61.n.2021",1.02288055929717
"503","ir.61.s.2021",0.980792712258172
"504","ir.62.n.2021",0.554752370957645
"505","ir.62.s.2021",0.464441781117539
"506","ir.63.n.2021",0.941825530334859
"507","ir.63.s.2021",1.13824251156006
"508","ir.64.n.2021",1.02173617378118
"509","ir.64.s.2021",0.743850407717796
"510","ir.7.n.2021",0.458881920880256
"511","ir.7.s.2021",1.19721708219445
"512","ir.8.n.2021",1.79398870574586
"513","ir.8.s.2021",1.79504106139674
"514","ir.9.n.2021",1.14690142295541
"515","ir.9.s.2021",1.60767433450054
"516","target...129",0
"517","ir.1.n.2022",1.75158315442169
"518","ir.1.s.2022",1.57501784038023
"519","ir.10.n.2022",1.94304855437903
"520","ir.10.s.2022",1.78789249570256
"521","ir.11.s.2022",1.69641248159759
"522","ir.13.n.2022",1.28018373654098
"523","ir.13.s.2022",1.37009755059448
"524","ir.14.n.2022",1.43430094468387
"525","ir.14.s.2022",1.51669077440916
"526","ir.15.n.2022",1.39597836042645
"527","ir.15.s.2022",1.29731699173076
"528","ir.16.n.2022",1.4187805998192
"529","ir.16.s.2022",1.37285543498907
"530","ir.17.n.2022",1.84829816886042
"531","ir.17.s.2022",1.51909318330748
"532","ir.19.n.2022",0.821900719056089
"533","ir.19.s.2022",1.21192364816044
"534","ir.2.n.2022",0.550808621733751
"535","ir.2.s.2022",1.35035557214472
"536","ir.20.n.2022",1.57501784038023
"537","ir.21.n.2022",1.52887334812873
"538","ir.21.s.2022",1.56512144987872
"539","ir.22.n.2022",1.26924550979418
"540","ir.22.s.2022",1.57501784038023
"541","ir.23.n.2022",1.51863348062271
"542","ir.23.s.2022",1.35015949644301
"543","ir.24.n.2022",1.37928817644001
"544","ir.24.s.2022",1.3526835117945
"545","ir.25.n.2022",1.18005002407377
"546","ir.25.s.2022",1.20178273423632
"547","ir.26.n.2022",3.01001760001516
"548","ir.26.s.2022",1.22132512526262
"549","ir.27.n.2022",1.89012803420318
"550","ir.27.s.2022",1.96716505876627
"551","ir.28.n.2022",1.16845809360394
"552","ir.28.s.2022",1.25484928246354
"553","ir.29.n.2022",1.43917768642583
"554","ir.29.s.2022",1.41800781874558
"555","ir.3.n.2022",1.40025431102239
"556","ir.3.s.2022",1.41227721933503
"557","ir.30.n.2022",1.3959985710856
"558","ir.30.s.2022",2.73587562116381
"559","ir.31.n.2022",1.14860196337197
"560","ir.31.s.2022",1.2974126167734
"561","ir.32.n.2022",1.33148972615327
"562","ir.32.s.2022",0.598517672134214
"563","ir.33.n.2022",1.21330832763121
"564","ir.33.s.2022",1.14403514253306
"565","ir.34.n.2022",1.56843378924284
"566","ir.34.s.2022",1.56843378924284
"567","ir.35.n.2022",1.41791230035837
"568","ir.35.s.2022",0.913289495998062
"569","ir.36.n.2022",2.04121880282405
"570","ir.36.s.2022",1.97505106137571
"571","ir.37.n.2022",0.782750623289636
"572","ir.37.s.2022",1.52415148501725
"573","ir.38.n.2022",1.32833113458022
"574","ir.38.s.2022",1.60833824941065
"575","ir.39.n.2022",1.10458542176004
"576","ir.39.s.2022",1.26484270664498
"577","ir.4.n.2022",2.10204330364962
"578","ir.4.s.2022",2.25917814274366
"579","ir.40.n.2022",1.40368360286655
"580","ir.41.n.2022",1.13967448285787
"581","ir.41.s.2022",0.911310312566392
"582","ir.42.n.2022",1.04138372576027
"583","ir.42.s.2022",1.21281172945401
"584","ir.43.n.2022",1.15007254114263
"585","ir.43.s.2022",1.06807139348934
"586","ir.44.n.2022",1.51300695494796
"587","ir.44.s.2022",1.35805462574601
"588","ir.45.n.2022",2.07987156446465
"589","ir.45.s.2022",1.07421291845075
"590","ir.46.n.2022",1.95150496669251
"591","ir.46.s.2022",2.10702441535366
"592","ir.47.n.2022",1.51403396107828
"593","ir.47.s.2022",1.78391965543751
"594","ir.48.n.2022",1.54992683061402
"595","ir.48.s.2022",1.56612910849048
"596","ir.49.n.2022",1.76809881898942
"597","ir.49.s.2022",1.47925661217345
"598","ir.5.n.2022",1.6947624666347
"599","ir.5.s.2022",1.24730904885602
"600","ir.50.n.2022",1.39824493783684
"601","ir.50.s.2022",1.32230306621942
"602","ir.51.n.2022",1.51806271151426
"603","ir.51.s.2022",1.51806271151426
"604","ir.52.n.2022",1.97505106137571
"605","ir.52.s.2022",1.96409915114934
"606","ir.53.n.2022",1.10021316347039
"607","ir.53.s.2022",1.34576217616778
"608","ir.54.n.2022",1.10370374783954
"609","ir.54.s.2022",1.30504585395498
"610","ir.55.n.2022",1.215772023387
"611","ir.55.s.2022",1.05273547669645
"612","ir.56.n.2022",1.00708052331001
"613","ir.56.s.2022",1.12583925616717
"614","ir.57.n.2022",1.97933027699948
"615","ir.57.s.2022",2.10201055595739
"616","ir.58.n.2022",1.07464219401324
"617","ir.58.s.2022",1.53524767571247
"618","ir.59.n.2022",1.84193037045073
"619","ir.59.s.2022",1.37842386380737
"620","ir.6.n.2022",1.44947753974633
"621","ir.6.s.2022",1.874687422848
"622","ir.60.n.2022",2.16378164023459
"623","ir.60.s.2022",2.04824545360663
"624","ir.61.n.2022",1.71386767967796
"625","ir.61.s.2022",1.98069915682604
"626","ir.62.n.2022",1.24030538601112
"627","ir.62.s.2022",1.29215283764625
"628","ir.63.n.2022",1.2004030783418
"629","ir.63.s.2022",1.82777999327628
"630","ir.64.n.2022",1.31326907509741
"631","ir.64.s.2022",1.50369418694259
"632","ir.7.n.2022",1.29712136315487
"633","ir.7.s.2022",1.4187805998192
"634","ir.8.n.2022",1.73480778107075
"635","ir.8.s.2022",1.33162347267116
"636","ir.9.n.2022",1.31326907509741
"637","ir.9.s.2022",1.79776738112614
"638","target...251",0
"639","ir.1.n.2023",1.36712698277238
"640","ir.1.s.2023",0.903850844762903
"641","ir.10.n.2023",1.70447193913249
"642","ir.10.s.2023",1.14784937066488
"643","ir.11.n.2023",1.97595573532553
"644","ir.11.s.2023",1.81301473001361
"645","ir.12.n.2023",1.77245901816968
"646","ir.12.s.2023",2.1188153645318
"647","ir.13.n.2023",1.37663310520065
"648","ir.13.s.2023",1.27045760761044
"649","ir.14.n.2023",1.82073712663522
"650","ir.14.s.2023",1.77942296619346
"651","ir.15.n.2023",1.42350094918367
"652","ir.15.s.2023",1.78729260582018
"653","ir.16.n.2023",1.31097021769997
"654","ir.16.s.2023",1.17647311072669
"655","ir.17.n.2023",1.73540723122482
"656","ir.17.s.2023",1.74872743870592
"657","ir.18.n.2023",1.7908781382392
"658","ir.18.s.2023",1.52149468867694
"659","ir.19.n.2023",1.16093111773646
"660","ir.19.s.2023",1.00293853830819
"661","ir.2.n.2023",0.825650731953122
"662","ir.2.s.2023",0.679408580903738
"663","ir.20.n.2023",1.75016550136168
"664","ir.20.s.2023",1.97862830467785
"665","ir.21.n.2023",1.32172392363516
"666","ir.21.s.2023",1.3023686219693
"667","ir.22.n.2023",1.73540926778993
"668","ir.22.s.2023",1.13328277825102
