"trt.b.y","distdt","distir","distfd","distr","targetdist"
"ir.16.2021",2.15574409021498,1.11996277622369,0.612928675760038,1.92198214131813,1.11996277622369
"ir.16.2022",0.708988708042578,1.10492121191097,0.481513664173327,3.67479720496007,1.10492121191097
"ir.16.2023",0.453912637815452,1.03783177090321,0.364242162770667,1.50835393859208,1.03783177090321
"ir.17.2021",1.16057797111585,1.42923466323688,0.491670727671211,1.0481181631096,1.42923466323688
"ir.17.2022",0.968977703429526,1.70913410859381,0.475459478144639,2.40047896526131,1.70913410859381
"ir.17.2023",1.01383350574588,1.80211754452261,0.633687719742698,1.91202360148316,1.80211754452261
"ir.18.2021",1.66220327591046,0.693412185843245,0.448907180293445,0.541508223510069,0.693412185843245
"ir.18.2023",2.55800687018194,2.10627874674385,0.601635848167314,1.94228108006441,2.10627874674385
"ir.19.2021",2.23699748809575,2.24335765402712,0.647928655627642,1.94983833036886,2.24335765402712
"ir.19.2022",0.746523137639719,0.930921345598585,0.283456463904632,1.92361721536509,0.930921345598585
"ir.19.2023",0.910180905799857,1.04599952699894,0.338592158860779,0.882462164848214,1.04599952699894
